ParkName,Region,Year,Month,RecreationVisits
Theodore Roosevelt,Midwest ,1980,2,9360
Theodore Roosevelt,Midwest ,1980,3,13600
Theodore Roosevelt,Midwest ,1980,4,23208
Theodore Roosevelt,Midwest ,1980,5,45336
Theodore Roosevelt,Midwest ,1980,6,95326
Theodore Roosevelt,Midwest ,1980,7,139403
Theodore Roosevelt,Midwest ,1980,8,134231
Theodore Roosevelt,Midwest ,1980,9,58950
Theodore Roosevelt,Midwest ,1980,10,33584
Theodore Roosevelt,Midwest ,1980,11,20215
Theodore Roosevelt,Midwest ,1980,12,15358
Theodore Roosevelt,Midwest ,1981,1,12863
Theodore Roosevelt,Midwest ,1981,2,11869
Theodore Roosevelt,Midwest ,1981,3,23660
Theodore Roosevelt,Midwest ,1981,4,31275
Theodore Roosevelt,Midwest ,1981,5,47800
Theodore Roosevelt,Midwest ,1981,6,118774
Theodore Roosevelt,Midwest ,1981,7,160099
Theodore Roosevelt,Midwest ,1981,8,150545
Theodore Roosevelt,Midwest ,1981,9,73994
Theodore Roosevelt,Midwest ,1981,10,38338
Theodore Roosevelt,Midwest ,1981,11,20757
Theodore Roosevelt,Midwest ,1981,12,12899
Theodore Roosevelt,Midwest ,1982,1,11132
Theodore Roosevelt,Midwest ,1982,2,10927
Theodore Roosevelt,Midwest ,1982,3,20793
Theodore Roosevelt,Midwest ,1982,4,25464
Theodore Roosevelt,Midwest ,1982,5,46622
Theodore Roosevelt,Midwest ,1982,6,120067
Theodore Roosevelt,Midwest ,1982,7,170939
Theodore Roosevelt,Midwest ,1982,8,144195
Theodore Roosevelt,Midwest ,1982,9,71313
Theodore Roosevelt,Midwest ,1982,10,33194
Theodore Roosevelt,Midwest ,1982,11,18156
Theodore Roosevelt,Midwest ,1982,12,4212
Theodore Roosevelt,Midwest ,1983,1,3175
Theodore Roosevelt,Midwest ,1983,2,4303
Theodore Roosevelt,Midwest ,1983,3,4954
Theodore Roosevelt,Midwest ,1983,4,17147
Theodore Roosevelt,Midwest ,1983,5,33260
Theodore Roosevelt,Midwest ,1983,6,75517
Theodore Roosevelt,Midwest ,1983,7,118911
Theodore Roosevelt,Midwest ,1983,8,105025
Theodore Roosevelt,Midwest ,1983,9,42446
Theodore Roosevelt,Midwest ,1983,10,6556
Theodore Roosevelt,Midwest ,1983,11,2224
Theodore Roosevelt,Midwest ,1983,12,1600
Theodore Roosevelt,Midwest ,1984,1,308
Theodore Roosevelt,Midwest ,1984,2,663
Theodore Roosevelt,Midwest ,1984,3,2250
Theodore Roosevelt,Midwest ,1984,4,4341
Theodore Roosevelt,Midwest ,1984,5,29993
Theodore Roosevelt,Midwest ,1984,6,64834
Theodore Roosevelt,Midwest ,1984,7,101202
Theodore Roosevelt,Midwest ,1984,8,97898
Theodore Roosevelt,Midwest ,1984,9,37555
Theodore Roosevelt,Midwest ,1984,10,16078
Theodore Roosevelt,Midwest ,1984,11,4619
Theodore Roosevelt,Midwest ,1984,12,1398
Theodore Roosevelt,Midwest ,1985,1,1137
Theodore Roosevelt,Midwest ,1985,2,1217
Theodore Roosevelt,Midwest ,1985,3,3940
Theodore Roosevelt,Midwest ,1985,4,4273
Theodore Roosevelt,Midwest ,1985,5,35961
Theodore Roosevelt,Midwest ,1985,6,73947
Theodore Roosevelt,Midwest ,1985,7,101254
Theodore Roosevelt,Midwest ,1985,8,96851
Theodore Roosevelt,Midwest ,1985,9,35952
Theodore Roosevelt,Midwest ,1985,10,16229
Theodore Roosevelt,Midwest ,1985,11,4980
Theodore Roosevelt,Midwest ,1985,12,1411
Theodore Roosevelt,Midwest ,1986,1,772
Theodore Roosevelt,Midwest ,1986,2,573
Theodore Roosevelt,Midwest ,1986,3,3346
Theodore Roosevelt,Midwest ,1986,4,3700
Theodore Roosevelt,Midwest ,1986,5,31355
Theodore Roosevelt,Midwest ,1986,6,76456
Theodore Roosevelt,Midwest ,1986,7,115276
Theodore Roosevelt,Midwest ,1986,8,113280
Theodore Roosevelt,Midwest ,1986,9,34005
Theodore Roosevelt,Midwest ,1986,10,9507
Theodore Roosevelt,Midwest ,1986,11,1320
Theodore Roosevelt,Midwest ,1986,12,963
Theodore Roosevelt,Midwest ,1987,1,720
Theodore Roosevelt,Midwest ,1987,2,713
Theodore Roosevelt,Midwest ,1987,3,5767
Theodore Roosevelt,Midwest ,1987,4,13479
Theodore Roosevelt,Midwest ,1987,5,31685
Theodore Roosevelt,Midwest ,1987,6,77864
Theodore Roosevelt,Midwest ,1987,7,115896
Theodore Roosevelt,Midwest ,1987,8,111272
Theodore Roosevelt,Midwest ,1987,9,45217
Theodore Roosevelt,Midwest ,1987,10,16463
Theodore Roosevelt,Midwest ,1987,11,4318
Theodore Roosevelt,Midwest ,1987,12,1452
Theodore Roosevelt,Midwest ,1988,1,976
Theodore Roosevelt,Midwest ,1988,2,1536
Theodore Roosevelt,Midwest ,1988,3,3122
Theodore Roosevelt,Midwest ,1988,4,10509
Theodore Roosevelt,Midwest ,1988,5,32945
Theodore Roosevelt,Midwest ,1988,6,74553
Theodore Roosevelt,Midwest ,1988,7,113439
Theodore Roosevelt,Midwest ,1988,8,103574
Theodore Roosevelt,Midwest ,1988,9,46566
Theodore Roosevelt,Midwest ,1988,10,19343
Theodore Roosevelt,Midwest ,1988,11,5425
Theodore Roosevelt,Midwest ,1988,12,1539
Theodore Roosevelt,Midwest ,1989,1,1243
Theodore Roosevelt,Midwest ,1989,2,835
Theodore Roosevelt,Midwest ,1989,3,7436
Theodore Roosevelt,Midwest ,1989,4,14956
Theodore Roosevelt,Midwest ,1989,5,36527
Theodore Roosevelt,Midwest ,1989,6,87021
Theodore Roosevelt,Midwest ,1989,7,120566
Theodore Roosevelt,Midwest ,1989,8,111204
Theodore Roosevelt,Midwest ,1989,9,47975
Theodore Roosevelt,Midwest ,1989,10,20252
Theodore Roosevelt,Midwest ,1989,11,9516
Theodore Roosevelt,Midwest ,1989,12,1640
Theodore Roosevelt,Midwest ,1990,1,1044
Theodore Roosevelt,Midwest ,1990,2,1339
Theodore Roosevelt,Midwest ,1990,3,3636
Theodore Roosevelt,Midwest ,1990,4,16226
Theodore Roosevelt,Midwest ,1990,5,39255
Theodore Roosevelt,Midwest ,1990,6,88320
Theodore Roosevelt,Midwest ,1990,7,131586
Theodore Roosevelt,Midwest ,1990,8,118057
Theodore Roosevelt,Midwest ,1990,9,46139
Theodore Roosevelt,Midwest ,1990,10,9207
Theodore Roosevelt,Midwest ,1990,11,4326
Theodore Roosevelt,Midwest ,1990,12,1583
Theodore Roosevelt,Midwest ,1991,1,1387
Theodore Roosevelt,Midwest ,1991,2,1462
Theodore Roosevelt,Midwest ,1991,3,4332
Theodore Roosevelt,Midwest ,1991,4,13501
Theodore Roosevelt,Midwest ,1991,5,34713
Theodore Roosevelt,Midwest ,1991,6,83363
Theodore Roosevelt,Midwest ,1991,7,127724
Theodore Roosevelt,Midwest ,1991,8,129336
Theodore Roosevelt,Midwest ,1991,9,45886
Theodore Roosevelt,Midwest ,1991,10,20626
Theodore Roosevelt,Midwest ,1991,11,5220
Theodore Roosevelt,Midwest ,1991,12,1376
Theodore Roosevelt,Midwest ,1992,1,909
Theodore Roosevelt,Midwest ,1992,2,1026
Theodore Roosevelt,Midwest ,1992,3,3663
Theodore Roosevelt,Midwest ,1992,4,15052
Theodore Roosevelt,Midwest ,1992,5,35418
Theodore Roosevelt,Midwest ,1992,6,82069
Theodore Roosevelt,Midwest ,1992,7,134524
Theodore Roosevelt,Midwest ,1992,8,130518
Theodore Roosevelt,Midwest ,1992,9,47515
Theodore Roosevelt,Midwest ,1992,10,20176
Theodore Roosevelt,Midwest ,1992,11,4435
Theodore Roosevelt,Midwest ,1992,12,632
Theodore Roosevelt,Midwest ,1993,1,748
Theodore Roosevelt,Midwest ,1993,2,814
Theodore Roosevelt,Midwest ,1993,3,2212
Theodore Roosevelt,Midwest ,1993,4,14042
Theodore Roosevelt,Midwest ,1993,5,37693
Theodore Roosevelt,Midwest ,1993,6,80340
Theodore Roosevelt,Midwest ,1993,7,125177
Theodore Roosevelt,Midwest ,1993,8,136519
Theodore Roosevelt,Midwest ,1993,9,49363
Theodore Roosevelt,Midwest ,1993,10,22456
Theodore Roosevelt,Midwest ,1993,11,4789
Theodore Roosevelt,Midwest ,1993,12,1007
Theodore Roosevelt,Midwest ,1994,1,894
Theodore Roosevelt,Midwest ,1994,2,933
Theodore Roosevelt,Midwest ,1994,3,2884
Theodore Roosevelt,Midwest ,1994,4,16714
Theodore Roosevelt,Midwest ,1994,5,41432
Theodore Roosevelt,Midwest ,1994,6,85653
Theodore Roosevelt,Midwest ,1994,7,141375
Theodore Roosevelt,Midwest ,1994,8,130386
Theodore Roosevelt,Midwest ,1994,9,56071
Theodore Roosevelt,Midwest ,1994,10,22176
Theodore Roosevelt,Midwest ,1994,11,5667
Theodore Roosevelt,Midwest ,1994,12,1164
Theodore Roosevelt,Midwest ,1995,1,1058
Theodore Roosevelt,Midwest ,1995,2,1688
Theodore Roosevelt,Midwest ,1995,3,2020
Theodore Roosevelt,Midwest ,1995,4,12437
Theodore Roosevelt,Midwest ,1995,5,37140
Theodore Roosevelt,Midwest ,1995,6,62012
Theodore Roosevelt,Midwest ,1995,7,126108
Theodore Roosevelt,Midwest ,1995,8,125332
Theodore Roosevelt,Midwest ,1995,9,59467
Theodore Roosevelt,Midwest ,1995,10,25065
Theodore Roosevelt,Midwest ,1995,11,7819
Theodore Roosevelt,Midwest ,1995,12,553
Theodore Roosevelt,Midwest ,1996,1,712
Theodore Roosevelt,Midwest ,1996,2,1752
Theodore Roosevelt,Midwest ,1996,3,2822
Theodore Roosevelt,Midwest ,1996,4,16940
Theodore Roosevelt,Midwest ,1996,5,43424
Theodore Roosevelt,Midwest ,1996,6,58352
Theodore Roosevelt,Midwest ,1996,7,99750
Theodore Roosevelt,Midwest ,1996,8,122566
Theodore Roosevelt,Midwest ,1996,9,53108
Theodore Roosevelt,Midwest ,1996,10,27333
Theodore Roosevelt,Midwest ,1996,11,8528
Theodore Roosevelt,Midwest ,1996,12,794
Theodore Roosevelt,Midwest ,1997,1,814
Theodore Roosevelt,Midwest ,1997,2,1676
Theodore Roosevelt,Midwest ,1997,3,2519
Theodore Roosevelt,Midwest ,1997,4,10127
Theodore Roosevelt,Midwest ,1997,5,29261
Theodore Roosevelt,Midwest ,1997,6,61553
Theodore Roosevelt,Midwest ,1997,7,93687
Theodore Roosevelt,Midwest ,1997,8,108501
Theodore Roosevelt,Midwest ,1997,9,52435
Theodore Roosevelt,Midwest ,1997,10,24610
Theodore Roosevelt,Midwest ,1997,11,5512
Theodore Roosevelt,Midwest ,1997,12,2570
Theodore Roosevelt,Midwest ,1998,1,3211
Theodore Roosevelt,Midwest ,1998,2,3222
Theodore Roosevelt,Midwest ,1998,3,2225
Theodore Roosevelt,Midwest ,1998,4,17438
Theodore Roosevelt,Midwest ,1998,5,40643
Theodore Roosevelt,Midwest ,1998,6,76842
Theodore Roosevelt,Midwest ,1998,7,106388
Theodore Roosevelt,Midwest ,1998,8,111675
Theodore Roosevelt,Midwest ,1998,9,54891
Theodore Roosevelt,Midwest ,1998,10,23752
Theodore Roosevelt,Midwest ,1998,11,6885
Theodore Roosevelt,Midwest ,1998,12,1114
Theodore Roosevelt,Midwest ,1999,1,1167
Theodore Roosevelt,Midwest ,1999,2,1464
Theodore Roosevelt,Midwest ,1999,3,2921
Theodore Roosevelt,Midwest ,1999,4,20194
Theodore Roosevelt,Midwest ,1999,5,30590
Theodore Roosevelt,Midwest ,1999,6,71375
Theodore Roosevelt,Midwest ,1999,7,102566
Theodore Roosevelt,Midwest ,1999,8,110667
Theodore Roosevelt,Midwest ,1999,9,51527
Theodore Roosevelt,Midwest ,1999,10,27695
Theodore Roosevelt,Midwest ,1999,11,9617
Theodore Roosevelt,Midwest ,1999,12,1528
Theodore Roosevelt,Midwest ,2000,1,1039
Theodore Roosevelt,Midwest ,2000,2,1037
Theodore Roosevelt,Midwest ,2000,3,4073
Theodore Roosevelt,Midwest ,2000,4,16264
Theodore Roosevelt,Midwest ,2000,5,41394
Theodore Roosevelt,Midwest ,2000,6,64396
Theodore Roosevelt,Midwest ,2000,7,116569
Theodore Roosevelt,Midwest ,2000,8,101706
Theodore Roosevelt,Midwest ,2000,9,55362
Theodore Roosevelt,Midwest ,2000,10,22097
Theodore Roosevelt,Midwest ,2000,11,7138
Theodore Roosevelt,Midwest ,2000,12,738
Theodore Roosevelt,Midwest ,2001,1,625
Theodore Roosevelt,Midwest ,2001,2,583
Theodore Roosevelt,Midwest ,2001,3,1706
Theodore Roosevelt,Midwest ,2001,4,15367
Theodore Roosevelt,Midwest ,2001,5,34347
Theodore Roosevelt,Midwest ,2001,6,70200
Theodore Roosevelt,Midwest ,2001,7,117441
Theodore Roosevelt,Midwest ,2001,8,114881
Theodore Roosevelt,Midwest ,2001,9,56866
Theodore Roosevelt,Midwest ,2001,10,26244
Theodore Roosevelt,Midwest ,2001,11,7556
Theodore Roosevelt,Midwest ,2001,12,793
Theodore Roosevelt,Midwest ,2002,1,672
Theodore Roosevelt,Midwest ,2002,2,646
Theodore Roosevelt,Midwest ,2002,3,1745
Theodore Roosevelt,Midwest ,2002,4,15680
Theodore Roosevelt,Midwest ,2002,5,35473
Theodore Roosevelt,Midwest ,2002,6,76734
Theodore Roosevelt,Midwest ,2002,7,120464
Theodore Roosevelt,Midwest ,2002,8,119915
Theodore Roosevelt,Midwest ,2002,9,65289
Theodore Roosevelt,Midwest ,2002,10,25478
Theodore Roosevelt,Midwest ,2002,11,8484
Theodore Roosevelt,Midwest ,2002,12,971
Theodore Roosevelt,Midwest ,2003,1,1334
Theodore Roosevelt,Midwest ,2003,2,1682
Theodore Roosevelt,Midwest ,2003,3,2425
Theodore Roosevelt,Midwest ,2003,4,18106
Theodore Roosevelt,Midwest ,2003,5,37445
Theodore Roosevelt,Midwest ,2003,6,78469
Theodore Roosevelt,Midwest ,2003,7,114219
Theodore Roosevelt,Midwest ,2003,8,116140
Theodore Roosevelt,Midwest ,2003,9,72031
Theodore Roosevelt,Midwest ,2003,10,36908
Theodore Roosevelt,Midwest ,2003,11,9904
Theodore Roosevelt,Midwest ,2003,12,1632
Theodore Roosevelt,Midwest ,2004,1,1258
Theodore Roosevelt,Midwest ,2004,2,1699
Theodore Roosevelt,Midwest ,2004,3,1940
Theodore Roosevelt,Midwest ,2004,4,12518
Theodore Roosevelt,Midwest ,2004,5,34680
Theodore Roosevelt,Midwest ,2004,6,72032
Theodore Roosevelt,Midwest ,2004,7,110561
Theodore Roosevelt,Midwest ,2004,8,117902
Theodore Roosevelt,Midwest ,2004,9,69698
Theodore Roosevelt,Midwest ,2004,10,34497
Theodore Roosevelt,Midwest ,2004,11,13935
Theodore Roosevelt,Midwest ,2004,12,3869
Theodore Roosevelt,Midwest ,2005,1,1256
Theodore Roosevelt,Midwest ,2005,2,1308
Theodore Roosevelt,Midwest ,2005,3,2349
Theodore Roosevelt,Midwest ,2005,4,21816
Theodore Roosevelt,Midwest ,2005,5,34961
Theodore Roosevelt,Midwest ,2005,6,83018
Theodore Roosevelt,Midwest ,2005,7,116124
Theodore Roosevelt,Midwest ,2005,8,120339
Theodore Roosevelt,Midwest ,2005,9,64437
Theodore Roosevelt,Midwest ,2005,10,32375
Theodore Roosevelt,Midwest ,2005,11,13060
Theodore Roosevelt,Midwest ,2005,12,2155
Theodore Roosevelt,Midwest ,2006,1,1256
Theodore Roosevelt,Midwest ,2006,2,1874
Theodore Roosevelt,Midwest ,2006,3,2552
Theodore Roosevelt,Midwest ,2006,4,12812
Theodore Roosevelt,Midwest ,2006,5,34970
Theodore Roosevelt,Midwest ,2006,6,80040
Theodore Roosevelt,Midwest ,2006,7,104284
Theodore Roosevelt,Midwest ,2006,8,101026
Theodore Roosevelt,Midwest ,2006,9,58675
Theodore Roosevelt,Midwest ,2006,10,33289
Theodore Roosevelt,Midwest ,2006,11,3073
Theodore Roosevelt,Midwest ,2006,12,1508
Theodore Roosevelt,Midwest ,2007,1,1202
Theodore Roosevelt,Midwest ,2007,2,1211
Theodore Roosevelt,Midwest ,2007,3,2797
Theodore Roosevelt,Midwest ,2007,4,17243
Theodore Roosevelt,Midwest ,2007,5,34709
Theodore Roosevelt,Midwest ,2007,6,79894
Theodore Roosevelt,Midwest ,2007,7,108614
Theodore Roosevelt,Midwest ,2007,8,101104
Theodore Roosevelt,Midwest ,2007,9,64598
Theodore Roosevelt,Midwest ,2007,10,37618
Theodore Roosevelt,Midwest ,2007,11,5894
Theodore Roosevelt,Midwest ,2007,12,1704
Theodore Roosevelt,Midwest ,2008,1,771
Theodore Roosevelt,Midwest ,2008,2,1173
Theodore Roosevelt,Midwest ,2008,3,3409
Theodore Roosevelt,Midwest ,2008,4,34042
Theodore Roosevelt,Midwest ,2008,5,41858
Theodore Roosevelt,Midwest ,2008,6,70534
Theodore Roosevelt,Midwest ,2008,7,108212
Theodore Roosevelt,Midwest ,2008,8,97342
Theodore Roosevelt,Midwest ,2008,9,49392
Theodore Roosevelt,Midwest ,2008,10,92899
Theodore Roosevelt,Midwest ,2008,11,14415
Theodore Roosevelt,Midwest ,2008,12,2757
Theodore Roosevelt,Midwest ,2009,1,351
Theodore Roosevelt,Midwest ,2009,2,1123
Theodore Roosevelt,Midwest ,2009,3,3108
Theodore Roosevelt,Midwest ,2009,4,26401
Theodore Roosevelt,Midwest ,2009,5,59694
Theodore Roosevelt,Midwest ,2009,6,79023
Theodore Roosevelt,Midwest ,2009,7,119531
Theodore Roosevelt,Midwest ,2009,8,110833
Theodore Roosevelt,Midwest ,2009,9,69061
Theodore Roosevelt,Midwest ,2009,10,82152
Theodore Roosevelt,Midwest ,2009,11,32400
Theodore Roosevelt,Midwest ,2009,12,3251
Theodore Roosevelt,Midwest ,2010,1,649
Theodore Roosevelt,Midwest ,2010,2,2273
Theodore Roosevelt,Midwest ,2010,3,5738
Theodore Roosevelt,Midwest ,2010,4,37379
Theodore Roosevelt,Midwest ,2010,5,61723
Theodore Roosevelt,Midwest ,2010,6,101545
Theodore Roosevelt,Midwest ,2010,7,114893
Theodore Roosevelt,Midwest ,2010,8,104439
Theodore Roosevelt,Midwest ,2010,9,66014
Theodore Roosevelt,Midwest ,2010,10,90047
Theodore Roosevelt,Midwest ,2010,11,35157
Theodore Roosevelt,Midwest ,2010,12,3891
Theodore Roosevelt,Midwest ,2011,1,991
Theodore Roosevelt,Midwest ,2011,2,2182
Theodore Roosevelt,Midwest ,2011,3,5759
Theodore Roosevelt,Midwest ,2011,4,21210
Theodore Roosevelt,Midwest ,2011,5,53300
Theodore Roosevelt,Midwest ,2011,6,77086
Theodore Roosevelt,Midwest ,2011,7,119479
Theodore Roosevelt,Midwest ,2011,8,113928
Theodore Roosevelt,Midwest ,2011,9,67619
Theodore Roosevelt,Midwest ,2011,10,63658
Theodore Roosevelt,Midwest ,2011,11,33807
Theodore Roosevelt,Midwest ,2011,12,4388
Theodore Roosevelt,Midwest ,2012,1,1231
Theodore Roosevelt,Midwest ,2012,2,2708
Theodore Roosevelt,Midwest ,2012,3,7654
Theodore Roosevelt,Midwest ,2012,4,33088
Theodore Roosevelt,Midwest ,2012,5,60320
Theodore Roosevelt,Midwest ,2012,6,96223
Theodore Roosevelt,Midwest ,2012,7,120737
Theodore Roosevelt,Midwest ,2012,8,116494
Theodore Roosevelt,Midwest ,2012,9,79436
Theodore Roosevelt,Midwest ,2012,10,77779
Theodore Roosevelt,Midwest ,2012,11,36596
Theodore Roosevelt,Midwest ,2012,12,8289
Theodore Roosevelt,Midwest ,2013,1,1863
Theodore Roosevelt,Midwest ,2013,2,2649
Theodore Roosevelt,Midwest ,2013,3,5729
Theodore Roosevelt,Midwest ,2013,4,7459
Theodore Roosevelt,Midwest ,2013,5,32794
Theodore Roosevelt,Midwest ,2013,6,107066
Theodore Roosevelt,Midwest ,2013,7,131384
Theodore Roosevelt,Midwest ,2013,8,118507
Theodore Roosevelt,Midwest ,2013,9,67226
Theodore Roosevelt,Midwest ,2013,10,31036
Theodore Roosevelt,Midwest ,2013,11,30961
Theodore Roosevelt,Midwest ,2013,12,8416
Theodore Roosevelt,Midwest ,2014,1,2014
Theodore Roosevelt,Midwest ,2014,2,3189
Theodore Roosevelt,Midwest ,2014,3,6561
Theodore Roosevelt,Midwest ,2014,4,9771
Theodore Roosevelt,Midwest ,2014,5,58639
Theodore Roosevelt,Midwest ,2014,6,120562
Theodore Roosevelt,Midwest ,2014,7,135149
Theodore Roosevelt,Midwest ,2014,8,106684
Theodore Roosevelt,Midwest ,2014,9,77436
Theodore Roosevelt,Midwest ,2014,10,30721
Theodore Roosevelt,Midwest ,2014,11,5762
Theodore Roosevelt,Midwest ,2014,12,3092
Theodore Roosevelt,Midwest ,2015,1,2007
Theodore Roosevelt,Midwest ,2015,2,2206
Theodore Roosevelt,Midwest ,2015,3,9291
Theodore Roosevelt,Midwest ,2015,4,16932
Theodore Roosevelt,Midwest ,2015,5,37725
Theodore Roosevelt,Midwest ,2015,6,99939
Theodore Roosevelt,Midwest ,2015,7,123938
Theodore Roosevelt,Midwest ,2015,8,112087
Theodore Roosevelt,Midwest ,2015,9,75035
Theodore Roosevelt,Midwest ,2015,10,71329
Theodore Roosevelt,Midwest ,2015,11,23944
Theodore Roosevelt,Midwest ,2015,12,5600
Theodore Roosevelt,Midwest ,2016,1,3699
Theodore Roosevelt,Midwest ,2016,2,3769
Theodore Roosevelt,Midwest ,2016,3,11237
Theodore Roosevelt,Midwest ,2016,4,12701
Theodore Roosevelt,Midwest ,2016,5,71977
Theodore Roosevelt,Midwest ,2016,6,122044
Theodore Roosevelt,Midwest ,2016,7,162933
Theodore Roosevelt,Midwest ,2016,8,160125
Theodore Roosevelt,Midwest ,2016,9,101499
Theodore Roosevelt,Midwest ,2016,10,78667
Theodore Roosevelt,Midwest ,2016,11,23088
Theodore Roosevelt,Midwest ,2016,12,2141
Theodore Roosevelt,Midwest ,2017,1,1905
Theodore Roosevelt,Midwest ,2017,2,3459
Theodore Roosevelt,Midwest ,2017,3,7957
Theodore Roosevelt,Midwest ,2017,4,22137
Theodore Roosevelt,Midwest ,2017,5,79745
Theodore Roosevelt,Midwest ,2017,6,109297
Theodore Roosevelt,Midwest ,2017,7,156123
Theodore Roosevelt,Midwest ,2017,8,160360
Theodore Roosevelt,Midwest ,2017,9,92235
Theodore Roosevelt,Midwest ,2017,10,54859
Theodore Roosevelt,Midwest ,2017,11,18214
Theodore Roosevelt,Midwest ,2017,12,1712
Theodore Roosevelt,Midwest ,2018,1,2950
Theodore Roosevelt,Midwest ,2018,2,2149
Theodore Roosevelt,Midwest ,2018,3,9140
Theodore Roosevelt,Midwest ,2018,4,16926
Theodore Roosevelt,Midwest ,2018,5,83865
Theodore Roosevelt,Midwest ,2018,6,132489
Theodore Roosevelt,Midwest ,2018,7,176271
Theodore Roosevelt,Midwest ,2018,8,138851
Theodore Roosevelt,Midwest ,2018,9,103766
Theodore Roosevelt,Midwest ,2018,10,62543
Theodore Roosevelt,Midwest ,2018,11,16265
Theodore Roosevelt,Midwest ,2018,12,4174
Theodore Roosevelt,Midwest ,2019,1,2515
Theodore Roosevelt,Midwest ,2019,2,1187
Theodore Roosevelt,Midwest ,2019,3,5935
Theodore Roosevelt,Midwest ,2019,4,10516
Theodore Roosevelt,Midwest ,2019,5,75682
Theodore Roosevelt,Midwest ,2019,6,134590
Theodore Roosevelt,Midwest ,2019,7,149425
Theodore Roosevelt,Midwest ,2019,8,135584
Theodore Roosevelt,Midwest ,2019,9,110576
Theodore Roosevelt,Midwest ,2019,10,46043
Theodore Roosevelt,Midwest ,2019,11,17086
Theodore Roosevelt,Midwest ,2019,12,2519
Theodore Roosevelt,Midwest ,2020,1,2103
Theodore Roosevelt,Midwest ,2020,2,4190
Theodore Roosevelt,Midwest ,2020,3,12204
Theodore Roosevelt,Midwest ,2020,4,3278
Theodore Roosevelt,Midwest ,2020,5,19618
Theodore Roosevelt,Midwest ,2020,6,106279
Theodore Roosevelt,Midwest ,2020,7,124698
Theodore Roosevelt,Midwest ,2020,8,118836
Theodore Roosevelt,Midwest ,2020,9,87640
Theodore Roosevelt,Midwest ,2020,10,50212
Theodore Roosevelt,Midwest ,2020,11,15371
Theodore Roosevelt,Midwest ,2020,12,6874
Theodore Roosevelt,Midwest ,2021,1,6866
Theodore Roosevelt,Midwest ,2021,2,5162
Theodore Roosevelt,Midwest ,2021,3,15125
Theodore Roosevelt,Midwest ,2021,4,11993
Theodore Roosevelt,Midwest ,2021,5,76738
Theodore Roosevelt,Midwest ,2021,6,150232
Theodore Roosevelt,Midwest ,2021,7,176113
Theodore Roosevelt,Midwest ,2021,8,157639
Theodore Roosevelt,Midwest ,2021,9,130018
Theodore Roosevelt,Midwest ,2021,10,55777
Theodore Roosevelt,Midwest ,2021,11,8235
Theodore Roosevelt,Midwest ,2021,12,2187
Theodore Roosevelt,Midwest ,2022,1,2449
Theodore Roosevelt,Midwest ,2022,2,2568
Theodore Roosevelt,Midwest ,2022,3,6645
Theodore Roosevelt,Midwest ,2022,4,7366
Theodore Roosevelt,Midwest ,2022,5,66678
Theodore Roosevelt,Midwest ,2022,6,124089
Theodore Roosevelt,Midwest ,2022,7,150994
Theodore Roosevelt,Midwest ,2022,8,137454
Theodore Roosevelt,Midwest ,2022,9,114280
Theodore Roosevelt,Midwest ,2022,10,50215
Theodore Roosevelt,Midwest ,2022,11,4614
Theodore Roosevelt,Midwest ,2022,12,1327
Virgin Islands,Southeast ,1979,1,54773
Virgin Islands,Southeast ,1979,2,53364
Virgin Islands,Southeast ,1979,3,53784
